"code.source","code.target","Relationship","adjustment","group.id"
89399,5812,"n:n","1976 to 1962",36
89399,8930,"n:n","1976 to 1962",36
89421,89421,"1:1","1976 to 1962",NA
89422,89422,"1:1","1976 to 1962",NA
89423,89423,"1:1","1976 to 1962",NA
89424,89424,"1:1","1976 to 1962",NA
89425,89425,"1:1","1976 to 1962",NA
89461,89431,"1:1","1976 to 1962",NA
89462,89432,"1:1","1976 to 1962",NA
89463,5714,"1:1","1976 to 1962",NA
89471,89441,"1:1","1976 to 1962",NA
89472,89442,"1:1","1976 to 1962",NA
89473,8945,"1:1","1976 to 1962",NA
89511,89511,"1:1","1976 to 1962",NA
89512,89512,"1:1","1976 to 1962",NA
89521,89521,"1:1","1976 to 1962",NA
89522,89522,"1:1","1976 to 1962",NA
89523,89523,"1:1","1976 to 1962",NA
89591,89591,"1:1","1976 to 1962",NA
89592,89592,"1:1","1976 to 1962",NA
89593,89593,"1:1","1976 to 1962",NA
89594,89594,"1:1","1976 to 1962",NA
89595,89595,"1:1","1976 to 1962",NA
89601,89601,"1:1","1976 to 1962",NA
89602,89602,"1:1","1976 to 1962",NA
89603,89603,"1:1","1976 to 1962",NA
89604,89604,"1:1","1976 to 1962",NA
89605,89605,"1:1","1976 to 1962",NA
89606,89606,"1:1","1976 to 1962",NA
89731,89711,"1:1","1976 to 1962",NA
89732,89712,"1:1","1976 to 1962",NA
89733,89714,"1:1","1976 to 1962",NA
89811,89141,"1:1","1976 to 1962",NA
89819,89142,"1:1","1976 to 1962",NA
89821,89181,"1:1","1976 to 1962",NA
89822,89182,"1:1","1976 to 1962",NA
89823,89183,"1:1","1976 to 1962",NA
89824,89184,"1:1","1976 to 1962",NA
89825,89185,"1:1","1976 to 1962",NA
89829,89189,"1:1","1976 to 1962",NA
89831,8912,"n:1","1976 to 1962",NA
89832,8912,"n:1","1976 to 1962",NA
89911,89911,"1:n","1976 to 1962",84
89911,89912,"1:n","1976 to 1962",84
89911,89913,"1:n","1976 to 1962",84
89911,89914,"1:n","1976 to 1962",84
89911,89915,"1:n","1976 to 1962",84
89919,89916,"1:n","1976 to 1962",85
89919,89917,"1:n","1976 to 1962",85
89919,89918,"1:n","1976 to 1962",85
89931,89931,"1:1","1976 to 1962",NA
89932,89932,"1:1","1976 to 1962",NA
89934,89934,"1:1","1976 to 1962",NA
89935,89935,"1:1","1976 to 1962",NA
89939,59993,"1:n","1976 to 1962",86
89939,89933,"1:n","1976 to 1962",86
89941,89941,"1:1","1976 to 1962",NA
89942,89942,"1:1","1976 to 1962",NA
89949,89943,"1:1","1976 to 1962",NA
89961,89961,"1:1","1976 to 1962",NA
89962,89962,"1:1","1976 to 1962",NA
89971,89922,"1:1","1976 to 1962",NA
89972,89923,"1:n","1976 to 1962",87
89972,89924,"1:n","1976 to 1962",87
89972,89925,"1:n","1976 to 1962",87
89981,89927,"1:1","1976 to 1962",NA
89982,89951,"1:1","1976 to 1962",NA
89983,89952,"1:1","1976 to 1962",NA
89984,89953,"1:1","1976 to 1962",NA
89985,89954,"1:1","1976 to 1962",NA
89986,89956,"1:1","1976 to 1962",NA
89987,89957,"1:1","1976 to 1962",NA
89991,89991,"1:1","1976 to 1962",NA
89992,89992,"1:1","1976 to 1962",NA
89993,89993,"1:1","1976 to 1962",NA
89994,89994,"1:1","1976 to 1962",NA
89995,89995,"1:1","1976 to 1962",NA
89997,89997,"1:1","1976 to 1962",NA
89998,89998,"1:1","1976 to 1962",NA
95101,95101,"1:1","1976 to 1962",NA
95102,95102,"1:1","1976 to 1962",NA
95104,95104,"1:1","1976 to 1962",NA
95105,95105,"1:1","1976 to 1962",NA
95106,95106,"1:1","1976 to 1962",NA
95109,89433,"1:n","1976 to 1962",88
95109,95103,"1:n","1976 to 1962",88
